stateProvince,lat,long,geoCoordinate,scientificName,vernacularName,countryConservation
New South Wales,-33.81635203,151.298036,"[-33.8163520321884,151.298036]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81903503,151.300371,"[-33.8190350321922,151.300371]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81620803,151.29735,"[-33.8162080321882,151.29735]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81249903,151.299808,"[-33.812499032183,151.299808]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81618203,151.297339,"[-33.8161820321882,151.297339]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81481603,151.297415,"[-33.8148160321863,151.297415]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81015203,151.300298,"[-33.8101520321796,151.300298]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80995703,151.29987,"[-33.8099570321794,151.29987]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80476503,151.300718,"[-33.804765032172,151.300718]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81903503,151.300371,"[-33.8190350321922,151.300371]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.82009103,151.29847,"[-33.8200910321937,151.29847]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81249903,151.299808,"[-33.812499032183,151.299808]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81618203,151.297339,"[-33.8161820321882,151.297339]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.30072003,151.81276,"[-32.3007200299574,151.81276]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81865903,151.294652,"[-33.8186590321917,151.294652]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80995703,151.29987,"[-33.8099570321794,151.29987]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80476503,151.300718,"[-33.804765032172,151.300718]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.30060103,151.949857,"[-32.3006010299572,151.949857]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81569403,151.299345,"[-33.8156940321875,151.299345]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.37464504,149.909143,"[-37.374645036652,149.909142999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81618203,151.297339,"[-33.8161820321882,151.297339]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.28359003,151.931852,"[-32.2835900299313,151.931852]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81865903,151.294652,"[-33.8186590321917,151.294652]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80995703,151.29987,"[-33.8099570321794,151.29987]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80476503,151.300718,"[-33.804765032172,151.300718]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81903503,151.300371,"[-33.8190350321922,151.300371]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.15394703,151.975974,"[-32.1539470297333,151.975974]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-28.61001002,152.49055,"[-28.6100100240327,152.49055]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81618203,151.297339,"[-33.8161820321882,151.297339]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-36.97572504,149.773832,"[-36.9757250362162,149.773831999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-34.79334003,150.76466,"[-34.7933400335338,150.76466]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-35.67102503,148.482042,"[-35.67102503467,148.482042]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81254403,151.29984,"[-33.812544032183,151.29984]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.82009103,151.29847,"[-33.8200910321937,151.29847]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81481603,151.297415,"[-33.8148160321863,151.297415]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81696103,151.298424,"[-33.8169610321893,151.298424]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81398403,151.299511,"[-33.8139840321851,151.299511]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81085003,151.299258,"[-33.8108500321806,151.299258]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.32361503,151.951228,"[-32.3236150299922,151.951228]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81282703,151.300104,"[-33.8128270321834,151.300104]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.02912104,149.74156,"[-37.0291210362756,149.74156]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81423903,151.30174,"[-33.8142390321854,151.30174]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81696103,151.298424,"[-33.8169610321893,151.298424]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81015203,151.300298,"[-33.8101520321796,151.300298]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80609903,151.270313,"[-33.8060990321739,151.270313]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80995703,151.29987,"[-33.8099570321794,151.29987]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81618203,151.297339,"[-33.8161820321882,151.297339]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.82009103,151.29847,"[-33.8200910321937,151.29847]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.32559004,149.864557,"[-37.3255900365994,149.864557]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81696103,151.298424,"[-33.8169610321893,151.298424]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81015203,151.300298,"[-33.8101520321796,151.300298]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-36.14294204,150.094793,"[-36.1429420352498,150.094793]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80995703,151.29987,"[-33.8099570321794,151.29987]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81618203,151.297339,"[-33.8161820321882,151.297339]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81569403,151.299345,"[-33.8156940321875,151.299345]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81016103,151.300276,"[-33.8101610321797,151.300276]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.45569003,152.43388,"[-32.4556900301926,152.43388]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81015203,151.300298,"[-33.8101520321796,151.300298]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.16458404,149.788541,"[-37.1645840364248,149.788541]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-31.61199003,152.41014,"[-31.6119900288953,152.41014]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80995703,151.29987,"[-33.8099570321794,151.29987]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81635203,151.298036,"[-33.8163520321884,151.298036]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81569403,151.299345,"[-33.8156940321875,151.299345]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81478803,151.297418,"[-33.8147880321862,151.297417999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81696103,151.298424,"[-33.8169610321893,151.298424]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.22502504,149.976715,"[-37.2250250364907,149.976715]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-35.58171503,148.614449,"[-35.5817150345577,148.614449]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-31.53022003,152.61499,"[-31.5302200287675,152.61499]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-28.30651002,153.55964,"[-28.3065100235283,153.55964]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.80995703,151.29987,"[-33.8099570321794,151.29987]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.78170003,151.288747,"[-33.7817000321393,151.288747]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81696103,151.298424,"[-33.8169610321893,151.298424]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-35.87574103,149.552594,"[-35.8757410349243,149.552594]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81478303,151.29743,"[-33.8147830321862,151.29743]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81484803,151.298844,"[-33.8148480321863,151.298844]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.40663003,152.31067,"[-32.4066300301183,152.31067]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.80995703,151.29987,"[-33.8099570321794,151.29987]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.30130003,151.8088,"[-32.3013000299583,151.8088]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81696103,151.298424,"[-33.8169610321893,151.298424]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-28.37305802,153.091782,"[-28.373058023639,153.091782]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81478303,151.29743,"[-33.8147830321862,151.29743]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81484803,151.298844,"[-33.8148480321863,151.298844]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.40255003,152.30886,"[-32.4025500301121,152.30886]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81567503,151.299356,"[-33.8156750321875,151.299356]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81481903,151.297418,"[-33.8148190321863,151.297417999999]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81696103,151.298424,"[-33.8169610321893,151.298424]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.34300404,149.567549,"[-37.3430040366181,149.567549]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81478303,151.29743,"[-33.8147830321862,151.29743]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81484803,151.298844,"[-33.8148480321863,151.298844]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.40255003,152.30886,"[-32.4025500301121,152.30886]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81567503,151.299356,"[-33.8156750321875,151.299356]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-34.70188003,150.46095,"[-34.7018800334113,150.46095]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81696103,151.298424,"[-33.8169610321893,151.298424]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81865903,151.294652,"[-33.8186590321917,151.294652]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.27793804,149.801088,"[-37.277938036548,149.801088]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-30.92981003,153.07565,"[-30.9298100278191,153.07565]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81865903,151.294652,"[-33.8186590321917,151.294652]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81621603,151.297358,"[-33.8162160321882,151.297358]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-30.07415003,153.19993,"[-30.0741500264412,153.19993]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81401803,151.298849,"[-33.8140180321851,151.298849]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81865903,151.294652,"[-33.8186590321917,151.294652]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81478303,151.29743,"[-33.8147830321862,151.29743]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-28.72182002,153.11898,"[-28.7218200242182,153.11898]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.24023104,150.006333,"[-37.2402310365072,150.006333]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81569403,151.299345,"[-33.8156940321875,151.299345]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-34.70188003,150.46095,"[-34.7018800334113,150.46095]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.26608604,149.91267,"[-37.2660860365352,149.91267]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81865903,151.294652,"[-33.8186590321917,151.294652]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81478303,151.29743,"[-33.8147830321862,151.29743]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.30060103,151.949857,"[-32.3006010299572,151.949857]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81865903,151.294652,"[-33.8186590321917,151.294652]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81251503,151.299816,"[-33.812515032183,151.299816]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81620703,151.29738,"[-33.8162070321882,151.29738]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.26608604,149.91267,"[-37.2660860365352,149.91267]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.71985503,150.986546,"[-33.7198550320513,150.986546]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.26717804,149.939929,"[-37.2671780365364,149.939929]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-30.42822003,152.97101,"[-30.4282200270147,152.97101]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.30060103,151.949857,"[-32.3006010299572,151.949857]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
New South Wales,-33.81865903,151.294652,"[-33.8186590321917,151.294652]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81251503,151.299816,"[-33.812515032183,151.299816]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81087703,151.299268,"[-33.8108770321807,151.299268]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-37.22397304,149.981969,"[-37.2239730364896,149.981969]",Isoodon obesulus,Southern Brown Bandicoot,Endangered
New South Wales,-33.81865903,151.294652,"[-33.8186590321917,151.294652]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81153303,151.301092,"[-33.8115330321816,151.301092]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-35.66460903,148.510869,"[-35.6646090346619,148.510869]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81479303,151.298842,"[-33.8147930321862,151.298842]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-35.83568803,150.005975,"[-35.8356880348748,150.005975]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81251503,151.299816,"[-33.812515032183,151.299816]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81087703,151.299268,"[-33.8108770321807,151.299268]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-33.81476403,151.297365,"[-33.8147640321862,151.297365]",Perameles nasuta,Long-nosed bandicoot,Not Listed
New South Wales,-32.30537003,151.8079,"[-32.3053700299645,151.8079]",Isoodon macrourus,Northern Brown Bandicoot,Least concern
